"unique_id","indicator_id","name","measure","measure_info","geo_type_name","geo_join_id","geo_place_name","time_period","start_date","data_value","message","year"
549389,386,"Ozone (O3)","Mean","ppb","UHF34",402,"West Queens",NA,2017-06-01,29.44,NA,"2017"
605292,386,"Ozone (O3)","Mean","ppb","UHF34",402,"West Queens",NA,2018-06-01,30.33,NA,"2018"
670917,386,"Ozone (O3)","Mean","ppb","UHF34",402,"West Queens",NA,2020-06-01,30.94,NA,"2020"
151456,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",308,"Greenwich Village - SoHo",NA,2009-01-01,24.2,NA,"2009"
151552,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",308,"Greenwich Village - SoHo",NA,2009-01-01,6.2,NA,"2009"
227571,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",104,"Clinton and Chelsea (CD4)",2011,2011-01-01,2.88,NA,"2011"
227615,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",406,"Rego Park and Forest Hills (CD6)",2011,2011-01-01,1.73,NA,"2011"
227597,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",306,"Park Slope and Carroll Gardens (CD6)",2011,2011-01-01,1.5,NA,"2011"
227617,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",408,"Hillcrest and Fresh Meadows (CD8)",2011,2011-01-01,1.38,NA,"2011"
151501,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",305,"Upper East Side",NA,2009-01-01,9.3,NA,"2009"
151483,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",105,"Crotona -Tremont",NA,2009-01-01,127.4,NA,"2009"
518678,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",403,"Flushing - Clearview",NA,2012-01-02,2.6,NA,"2012"
518680,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",405,"Ridgewood - Forest Hills",NA,2012-01-02,3.6,NA,"2012"
518688,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",503,"Willowbrook",NA,2012-01-02,3.6,NA,"2012"
629043,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",403,"Flushing - Clearview",NA,2015-01-01,1.4,NA,"2015"
151711,644,"Annual vehicle miles travelled (cars)","million miles","per km2","UHF42",503,"Willowbrook",2005,2005-01-01,12.2,NA,"2005"
325345,644,"Annual vehicle miles travelled (cars)","million miles","per km2","UHF42",503,"Willowbrook",2016,2016-01-01,12.6,NA,"2016"
151691,644,"Annual vehicle miles travelled (cars)","million miles","per km2","UHF42",303,"East Harlem",2005,2005-01-01,50.6,NA,"2005"
325325,644,"Annual vehicle miles travelled (cars)","million miles","per km2","UHF42",303,"East Harlem",2016,2016-01-01,57,NA,"2016"
325316,644,"Annual vehicle miles travelled (cars)","million miles","per km2","UHF42",205,"Sunset Park",2016,2016-01-01,24.1,NA,"2016"
154565,643,"Annual vehicle miles traveled","million miles","per km2","CD",106,"Stuyvesant Town and Turtle Bay (CD6)",2005,2005-01-01,86,NA,"2005"
325246,643,"Annual vehicle miles traveled","million miles","per km2","CD",106,"Stuyvesant Town and Turtle Bay (CD6)",2016,2016-01-01,70.4,NA,"2016"
154520,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",208,"Riverdale and Fieldston (CD8)",2005,2005-01-01,17,NA,"2005"
518668,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",303,"East Harlem",NA,2012-01-02,14.2,NA,"2012"
518776,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",405,"Ridgewood - Forest Hills",NA,2012-01-02,39.01,NA,"2012"
628398,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2015-01-01,41.8,NA,"2015"
628400,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",205,"Sunset Park",NA,2015-01-01,28,NA,"2015"
518774,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",403,"Flushing - Clearview",NA,2012-01-02,36.51,NA,"2012"
628419,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",403,"Flushing - Clearview",NA,2015-01-01,36.1,NA,"2015"
518748,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",105,"Crotona -Tremont",NA,2012-01-02,42.58,NA,"2012"
628409,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",303,"East Harlem",NA,2015-01-01,54.2,NA,"2015"
151433,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",103,"Fordham - Bronx Pk",NA,2009-01-01,125,NA,"2009"
151529,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",103,"Fordham - Bronx Pk",NA,2009-01-01,43.6,NA,"2009"
227590,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",211,"Morris Park and Bronxdale (CD11)",2011,2011-01-01,1.47,NA,"2011"
227602,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",311,"Bensonhurst (CD11)",2011,2011-01-01,1.7,NA,"2011"
227588,646,"Outdoor Air Toxics - Benzene","Annual average concentration","µg/m3","CD",209,"Parkchester and Soundview (CD9)",2011,2011-01-01,1.36,NA,"2011"
227541,647,"Outdoor Air Toxics - Formaldehyde","Annual average concentration","µg/m3","CD",309,"South Crown Heights and Lefferts Gardens (CD9)",2011,2011-01-01,2.1,NA,"2011"
151518,659,"Asthma emergency departments visits due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",502,"Stapleton - St. George",NA,2009-01-01,58.1,NA,"2009"
518687,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",502,"Stapleton - St. George",NA,2012-01-02,8.6,NA,"2012"
629052,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",502,"Stapleton - St. George",NA,2015-01-01,5.7,NA,"2015"
518677,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",402,"West Queens",NA,2012-01-02,3.4,NA,"2012"
151710,644,"Annual vehicle miles travelled (cars)","million miles","per km2","UHF42",502,"Stapleton - St. George",2005,2005-01-01,13,NA,"2005"
154568,643,"Annual vehicle miles traveled","million miles","per km2","CD",109,"Morningside Heights and Hamilton Heights (CD9)",2005,2005-01-01,45.6,NA,"2005"
325249,643,"Annual vehicle miles traveled","million miles","per km2","CD",109,"Morningside Heights and Hamilton Heights (CD9)",2016,2016-01-01,46.5,NA,"2016"
154523,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",211,"Morris Park and Bronxdale (CD11)",2005,2005-01-01,13,NA,"2005"
325370,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",211,"Morris Park and Bronxdale (CD11)",2016,2016-01-01,13,NA,"2016"
154535,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",311,"Bensonhurst (CD11)",2005,2005-01-01,18.2,NA,"2005"
325382,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",311,"Bensonhurst (CD11)",2016,2016-01-01,17.8,NA,"2016"
154521,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",209,"Parkchester and Soundview (CD9)",2005,2005-01-01,28.4,NA,"2005"
325368,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",209,"Parkchester and Soundview (CD9)",2016,2016-01-01,22.9,NA,"2016"
629042,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",402,"West Queens",NA,2015-01-01,2.3,NA,"2015"
518773,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",402,"West Queens",NA,2012-01-02,26.29,NA,"2012"
628418,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",402,"West Queens",NA,2015-01-01,27.1,NA,"2015"
325168,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",311,"Bensonhurst (CD11)",2016,2016-01-01,0.5,NA,"2016"
325154,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",209,"Parkchester and Soundview (CD9)",2016,2016-01-01,2.3,NA,"2016"
325142,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",109,"Morningside Heights and Hamilton Heights (CD9)",2016,2016-01-01,2.6,NA,"2016"
325186,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",411,"Bayside and Little Neck (CD11)",2016,2016-01-01,1.8,NA,"2016"
549436,386,"Ozone (O3)","Mean","ppb","CD",309,"South Crown Heights and Lefferts Gardens (CD9)",NA,2017-06-01,29.41,NA,"2017"
605339,386,"Ozone (O3)","Mean","ppb","CD",309,"South Crown Heights and Lefferts Gardens (CD9)",NA,2018-06-01,30.34,NA,"2018"
671115,386,"Ozone (O3)","Mean","ppb","CD",309,"South Crown Heights and Lefferts Gardens (CD9)",NA,2020-06-01,29.33,NA,"2020"
550051,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",209,"Parkchester and Soundview (CD9)",NA,2017-06-01,14.97,NA,"2017"
325399,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",410,"South Ozone Park and Howard Beach (CD10)",2016,2016-01-01,31.4,NA,"2016"
549439,386,"Ozone (O3)","Mean","ppb","CD",312,"Borough Park (CD12)",NA,2017-06-01,29.63,NA,"2017"
671112,386,"Ozone (O3)","Mean","ppb","CD",312,"Borough Park (CD12)",NA,2020-06-01,29.34,NA,"2020"
605340,386,"Ozone (O3)","Mean","ppb","CD",310,"Bay Ridge and Dyker Heights (CD10)",NA,2018-06-01,30.1,NA,"2018"
216408,386,"Ozone (O3)","Mean","ppb","CD",210,"Throgs Neck and Co-op City (CD10)",NA,2013-06-01,32.57,NA,"2013"
216407,386,"Ozone (O3)","Mean","ppb","CD",210,"Throgs Neck and Co-op City (CD10)",NA,2012-06-01,35.97,NA,"2012"
743628,386,"Ozone (O3)","Mean","ppb","CD",210,"Throgs Neck and Co-op City (CD10)",NA,2021-06-01,30.72,NA,"2021"
216419,386,"Ozone (O3)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)",NA,2012-06-01,35.02,NA,"2012"
166869,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",110,"Central Harlem (CD10)",NA,2013-06-01,21.63,NA,"2013"
602960,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",110,"Central Harlem (CD10)",NA,2018-01-01,21.72,NA,"2018"
412687,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",110,"Central Harlem (CD10)",NA,2015-12-31,22.27,NA,"2015"
549427,386,"Ozone (O3)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)",NA,2017-06-01,28.93,NA,"2017"
605330,386,"Ozone (O3)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)",NA,2018-06-01,31.14,NA,"2018"
670879,386,"Ozone (O3)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)",NA,2020-06-01,30.49,NA,"2020"
602967,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",112,"Washington Heights and Inwood (CD12)",NA,2018-06-01,14.61,NA,"2018"
550026,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",112,"Washington Heights and Inwood (CD12)",NA,2016-12-01,26.51,NA,"2016"
166871,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",112,"Washington Heights and Inwood (CD12)",NA,2013-06-01,18.43,NA,"2013"
166812,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",112,"Washington Heights and Inwood (CD12)",NA,2012-06-01,18.37,NA,"2012"
166808,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",108,"Upper East Side (CD8)",NA,2012-06-01,26.96,NA,"2012"
166867,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",108,"Upper East Side (CD8)",NA,2013-06-01,25.3,NA,"2013"
602954,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",108,"Upper East Side (CD8)",NA,2018-01-01,23.51,NA,"2018"
741146,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",108,"Upper East Side (CD8)",NA,2021-06-01,16.78,NA,"2021"
412693,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",112,"Washington Heights and Inwood (CD12)",NA,2015-12-31,19.36,NA,"2015"
602966,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",112,"Washington Heights and Inwood (CD12)",NA,2018-01-01,19.34,NA,"2018"
743614,386,"Ozone (O3)","Mean","ppb","CD",312,"Borough Park (CD12)",NA,2021-06-01,30.41,NA,"2021"
216479,386,"Ozone (O3)","Mean","ppb","CD",310,"Bay Ridge and Dyker Heights (CD10)",NA,2012-06-01,32.99,NA,"2012"
216480,386,"Ozone (O3)","Mean","ppb","CD",310,"Bay Ridge and Dyker Heights (CD10)",NA,2013-06-01,30.29,NA,"2013"
743626,386,"Ozone (O3)","Mean","ppb","CD",212,"Williamsbridge and Baychester (CD12)",NA,2021-06-01,30.31,NA,"2021"
122005,386,"Ozone (O3)","Mean","ppb","UHF42",201,"Greenpoint",NA,2009-06-01,27.11,NA,"2009"
549355,386,"Ozone (O3)","Mean","ppb","UHF42",401,"Long Island City - Astoria",NA,2017-06-01,29.12,NA,"2017"
605258,386,"Ozone (O3)","Mean","ppb","UHF42",401,"Long Island City - Astoria",NA,2018-06-01,29.66,NA,"2018"
670951,386,"Ozone (O3)","Mean","ppb","UHF42",401,"Long Island City - Astoria",NA,2020-06-01,30.96,NA,"2020"
154540,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",316,"Brownsville (CD16)",2005,2005-01-01,31.9,NA,"2005"
154517,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",205,"Fordham and University Heights (CD5)",2005,2005-01-01,47.5,NA,"2005"
325364,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",205,"Fordham and University Heights (CD5)",2016,2016-01-01,34.6,NA,"2016"
325376,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",305,"East New York and Starrett City (CD5)",2016,2016-01-01,20,NA,"2016"
121660,386,"Ozone (O3)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2009-06-01,25.94,NA,"2009"
605323,386,"Ozone (O3)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2018-06-01,29.66,NA,"2018"
670886,386,"Ozone (O3)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2020-06-01,29.67,NA,"2020"
216378,386,"Ozone (O3)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2013-06-01,29.66,NA,"2013"
216377,386,"Ozone (O3)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2012-06-01,32.89,NA,"2012"
743603,386,"Ozone (O3)","Mean","ppb","CD",405,"Ridgewood and Maspeth (CD5)",NA,2021-06-01,29.68,NA,"2021"
213593,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2013-12-01,22.74,NA,"2013"
550039,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2017-06-01,18.17,NA,"2017"
550041,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2016-12-01,28.39,NA,"2016"
667617,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2020-06-01,15.18,NA,"2020"
165920,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",105,"Midtown (CD5)",NA,2011-12-01,38.04,NA,"2011"
165802,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",105,"Midtown (CD5)",NA,2009-12-01,43.08,NA,"2009"
213581,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",105,"Midtown (CD5)",NA,2013-12-01,37.06,NA,"2013"
550003,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",105,"Midtown (CD5)",NA,2017-06-01,30.82,NA,"2017"
550005,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",105,"Midtown (CD5)",NA,2016-12-01,36.31,NA,"2016"
602946,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",105,"Midtown (CD5)",NA,2018-06-01,28.82,NA,"2018"
667545,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",105,"Midtown (CD5)",NA,2020-06-01,21.93,NA,"2020"
166876,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2013-06-01,20.23,NA,"2013"
166817,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2012-06-01,20.62,NA,"2012"
412708,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2015-12-31,21.18,NA,"2015"
602981,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2018-01-01,20.54,NA,"2018"
741173,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2021-06-01,14.28,NA,"2021"
549350,386,"Ozone (O3)","Mean","ppb","UHF42",306,"Chelsea - Clinton",NA,2017-06-01,23.43,NA,"2017"
605253,386,"Ozone (O3)","Mean","ppb","UHF42",306,"Chelsea - Clinton",NA,2018-06-01,24.81,NA,"2018"
670956,386,"Ozone (O3)","Mean","ppb","UHF42",306,"Chelsea - Clinton",NA,2020-06-01,27.83,NA,"2020"
122031,386,"Ozone (O3)","Mean","ppb","UHF42",406,"Fresh Meadows",NA,2009-06-01,27.97,NA,"2009"
216512,386,"Ozone (O3)","Mean","ppb","CD",316,"Brownsville (CD16)",NA,2009-06-01,25.39,NA,"2009"
216374,386,"Ozone (O3)","Mean","ppb","CD",205,"Fordham and University Heights (CD5)",NA,2009-06-01,22.21,NA,"2009"
629029,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",210,"Coney Island - Sheepshead Bay",NA,2015-01-01,2.8,NA,"2015"
629025,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",206,"Borough Park",NA,2015-01-01,1.6,NA,"2015"
325361,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",202,"Hunts Point and Longwood (CD2)",2016,2016-01-01,16.6,NA,"2016"
154557,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",501,"St. George and Stapleton (CD1)",2005,2005-01-01,12.1,NA,"2005"
325404,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",501,"St. George and Stapleton (CD1)",2016,2016-01-01,10.7,NA,"2016"
325360,644,"Annual vehicle miles travelled (cars)","million miles","per km2","CD",201,"Mott Haven and Melrose (CD1)",2016,2016-01-01,27.9,NA,"2016"
154498,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",501,"St. George and Stapleton (CD1)",2005,2005-01-01,0.6,NA,"2005"
518684,661,"Asthma hospitalizations due to Ozone","Estimated annual rate (age 18+)","per 100,000 adults","UHF42",409,"Southeast Queens",NA,2012-01-02,3.9,NA,"2012"
628404,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",209,"Bensonhurst - Bay Ridge",NA,2015-01-01,40.5,NA,"2015"
151532,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",106,"High Bridge - Morrisania",NA,2009-01-01,38.2,NA,"2009"
131427,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",210,"Coney Island - Sheepshead Bay",NA,2009-01-01,35.1,NA,"2009"
131426,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",209,"Bensonhurst - Bay Ridge",NA,2009-01-01,20.7,NA,"2009"
130813,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",309,"Union Square - Lower East Side",NA,2005-01-01,124.9,NA,"2005"
130799,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",206,"Borough Park",NA,2005-01-01,14.7,NA,"2005"
131042,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",209,"Bensonhurst - Bay Ridge",NA,2005-01-01,16.9,NA,"2005"
131138,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",209,"Bensonhurst - Bay Ridge",NA,2005-01-01,4.3,NA,"2005"
131139,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",210,"Coney Island - Sheepshead Bay",NA,2005-01-01,7.5,NA,"2005"
518741,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","Borough",3,"Manhattan",NA,2012-01-02,44.02,NA,"2012"
628386,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","Borough",3,"Manhattan",NA,2015-01-01,38,NA,"2015"
518749,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",106,"High Bridge - Morrisania",NA,2012-01-02,47.64,NA,"2012"
131581,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",309,"Union Square - Lower East Side",NA,2009-01-01,58.8,NA,"2009"
216536,386,"Ozone (O3)","Mean","ppb","CD",402,"Woodside and Sunnyside (CD2)",NA,2009-06-01,26.36,NA,"2009"
216428,386,"Ozone (O3)","Mean","ppb","CD",302,"Fort Greene and Brooklyn Heights (CD2)",NA,2009-06-01,22.71,NA,"2009"
121701,386,"Ozone (O3)","Mean","ppb","CD",502,"South Beach and Willowbrook (CD2)",NA,2009-06-01,30.45,NA,"2009"
605364,386,"Ozone (O3)","Mean","ppb","CD",502,"South Beach and Willowbrook (CD2)",NA,2018-06-01,30,NA,"2018"
549461,386,"Ozone (O3)","Mean","ppb","CD",502,"South Beach and Willowbrook (CD2)",NA,2017-06-01,28.74,NA,"2017"
671090,386,"Ozone (O3)","Mean","ppb","CD",502,"South Beach and Willowbrook (CD2)",NA,2020-06-01,28.29,NA,"2020"
151435,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",105,"Crotona -Tremont",NA,2009-01-01,183.9,NA,"2009"
130807,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",303,"East Harlem",NA,2005-01-01,354.2,NA,"2005"
131163,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",503,"Willowbrook",NA,2005-01-01,11.1,NA,"2005"
131059,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",405,"Ridgewood - Forest Hills",NA,2005-01-01,40.4,NA,"2005"
131155,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",405,"Ridgewood - Forest Hills",NA,2005-01-01,17.5,NA,"2005"
628391,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",103,"Fordham - Bronx Pk",NA,2015-01-01,41.4,NA,"2015"
131595,639,"Deaths due to PM2.5","Estimated annual rate (age 30+)","per 100,000 adults","UHF42",503,"Willowbrook",NA,2009-01-01,58.3,NA,"2009"
216572,386,"Ozone (O3)","Mean","ppb","CD",408,"Hillcrest and Fresh Meadows (CD8)",NA,2009-06-01,25.16,NA,"2009"
216452,386,"Ozone (O3)","Mean","ppb","CD",306,"Park Slope and Carroll Gardens (CD6)",NA,2009-06-01,23.35,NA,"2009"
216464,386,"Ozone (O3)","Mean","ppb","CD",308,"Crown Heights and Prospect Heights (CD8)",NA,2009-06-01,23.65,NA,"2009"
165921,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",106,"Stuyvesant Town and Turtle Bay (CD6)",NA,2011-12-01,34.38,NA,"2011"
165803,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",106,"Stuyvesant Town and Turtle Bay (CD6)",NA,2009-12-01,37.91,NA,"2009"
213582,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",106,"Stuyvesant Town and Turtle Bay (CD6)",NA,2013-12-01,32.2,NA,"2013"
550006,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",106,"Stuyvesant Town and Turtle Bay (CD6)",NA,2017-06-01,26.18,NA,"2017"
550008,375,"Nitrogen dioxide (NO2)","Mean","ppb","CD",106,"Stuyvesant Town and Turtle Bay (CD6)",NA,2016-12-01,32.89,NA,"2016"
549421,386,"Ozone (O3)","Mean","ppb","CD",206,"Belmont and East Tremont (CD6)",NA,2017-06-01,28.12,NA,"2017"
605324,386,"Ozone (O3)","Mean","ppb","CD",206,"Belmont and East Tremont (CD6)",NA,2018-06-01,30.3,NA,"2018"
670885,386,"Ozone (O3)","Mean","ppb","CD",206,"Belmont and East Tremont (CD6)",NA,2020-06-01,30.44,NA,"2020"
131132,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2005-01-01,37.9,NA,"2005"
518899,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",205,"Sunset Park",NA,2012-01-02,45.54,NA,"2012"
628448,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",205,"Sunset Park",NA,2015-01-01,34.4,NA,"2015"
518892,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",105,"Crotona -Tremont",NA,2012-01-02,214.14,NA,"2012"
518897,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2012-01-02,164.79,NA,"2012"
518890,648,"Asthma emergency department visits due to PM2.5","Estimated annual rate (under age 18)","per 100,000 children","UHF42",103,"Fordham - Bronx Pk",NA,2012-01-02,191.4,NA,"2012"
151440,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2009-01-01,191.4,NA,"2009"
151536,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2009-01-01,40.2,NA,"2009"
154461,645,"Annual vehicle miles travelled (trucks)","million miles","per km2","CD",208,"Riverdale and Fieldston (CD8)",2005,2005-01-01,1.1,NA,"2005"
151540,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",207,"East Flatbush - Flatbush",NA,2009-01-01,26.9,NA,"2009"
151444,653,"Asthma emergency departments visits due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",207,"East Flatbush - Flatbush",NA,2009-01-01,129.2,NA,"2009"
151533,655,"Asthma hospitalizations due to Ozone","Estimated annual rate (under age 18)","per 100,000 children","UHF42",107,"Hunts Point - Mott Haven",NA,2009-01-01,43.6,NA,"2009"
